Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Source,Rapport_Collecte,texte_stem,texte_no_stem
138.909054609448,268.3346228902979,0.0,0.0836799577335305,10.0,4.16727163828344,Verre,Usine_B,"Déchet en verre collecté en provenance de l'Usine B. Poids lourd : 138.9 kg, volume 268.3 L. Très rigide, non conducteur, aspect légèrement translucide.",dchet collect proven lusin poid lourd volum tr rigid non conducteur aspect lgrement translucid,dchet collect provenance lusine poids lourd volume trs rigide non conducteur aspect lgrement translucide
27.426234625766547,21.480787773981305,0.0,0.5473090021633522,5.0,2.742623462576655,Plastique,Usine_B,"Emballages plastiques récupérés à l'Usine B. Masse 27.4 kg, volume 21.5 L. rigide, non conducteur.",emballag plastiqu rcupr lusin mass volum rigid non conducteur,emballages plastiques rcuprs lusine masse volume rigide non conducteur
,,0.0,1.0,1.0,1.0328131975994346,Papier,Usine_A,"Lot de papier récupéré à l'Usine A. Poids léger de non mesuré kg, volume non mesuré. Matériau souple, non conducteur, aspect très opaque. Bon état général.",lot rcupr lusin poid lger non mesur volum non mesur matriau soupl non conducteur aspect tr opaqu bon tat gnral,lot rcupr lusine poids lger non mesur volume non mesur matriau souple non conducteur aspect trs opaque bon tat gnral
8.871171684988294,-11.545154234219815,0.0,1.0,2.0,0.4435585842494147,Papier,Usine_A,"Collecte de déchets papier en provenance de l'Usine A. Masse 8.9 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",dchet proven lusin mass matriau soupl san conductiv lectriqu surfac tr opaqu,dchets provenance lusine masse matriau souple sans conductivit lectrique surface trs opaque
16.12225909279986,,0.0,1.0,2.0,,Papier,Usine_B,"Déchet de type papier identifié en provenance de l'Usine B. Volume estimé non mesuré L, poids 16.1 kg. Texture souple, très opaque.",dchet typ identif proven lusin volum estim non mesur poid textur soupl tr opaqu,dchet type identifi provenance lusine volume estim non mesur poids texture souple trs opaque
58.4191211184401,152.45482649621306,0.974684647616332,1.0,8.0,17.52573633553203,Métal,Collecte_Citoyenne,"Déchet métallique détecté via la collecte citoyenne. Poids 58.4 kg, volume 152.5 L. Conductivité élevée (0.975), rigidité importante. Étiquetage absent sur le conteneur.",dchet mtalliqu dtect vi citoyen poid volum conductiv lev rigid import tiquetag absent,dchet mtallique dtect via citoyenne poids volume conductivit leve rigidit importante tiquetage absent
35.99783855964729,94.6666126093487,0.0,0.596853326536269,4.0,3.5997838559647293,Plastique,Usine_A,"Lot plastique provenant de l'Usine A. Volume 94.7 L, poids 36.0 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",lot proven lusin volum poid aspect semiopaqu rigid moyen aucun trac mtal,lot provenant lusine volume poids aspect semiopaque rigidit moyenne aucune trace mtal
82.14810524588844,191.89803757472592,0.9466226044830562,,9.0,24.64443157376653,Métal,Usine_B,"Déchet métallique détecté à l'Usine B. Poids 82.1 kg, volume 191.9 L. Conductivité élevée (0.947), rigidité importante. Poids anormalement élevé pour cette catégorie.",dchet mtalliqu dtect lusin poid volum conductiv lev rigid import poid anormal lev catgor,dchet mtallique dtect lusine poids volume conductivit leve rigidit importante poids anormalement lev catgorie
52.85549038546758,133.47723479961132,0.9203710767324016,1.0,8.0,15.856647115640277,Métal,Centre_Tri,"Métal de récupération au Centre de Tri. Masse 52.9 kg. Forte conductivité (0.920), rigidité élevée. Bonne valeur marchande.",mtal rcuprat centr mass fort conductiv rigid lev bon valeur marchand,mtal rcupration centre masse forte conductivit rigidit leve bonne valeur marchande
-99.0,373.5982080764869,0.0,0.0984555712896069,9.0,5.691420114845351,Verre,,"Lot de verre trié à l'emplacement non spécifié. Masse -99.0 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. État dégradé, recyclage partiel possible.",lot lemplac non spcif mass matriau lourd extrmement rigid aspect lgrement translucid tat dgrad partiel possibl,lot lemplacement non spcifi masse matriau lourd extrmement rigide aspect lgrement translucide tat dgrad partiel possible
57.00090227114447,97.05133468049274,0.9185836799663564,1.0,9.0,17.10027068134334,Métal,Collecte_Citoyenne,Déchets métalliques triés via la collecte citoyenne. Poids 57.0 kg. Conductivité mesurée : 0.919. Matériau dense et résistant. Légère contamination observée.,dchet mtalliqu tris vi citoyen poid conductiv mesur matriau dens rsist lgre contamin observ,dchets mtalliques tris via citoyenne poids conductivit mesure matriau dense rsistant lgre contamination observe
214.46297101116312,394.13166644676426,0.0,0.0327047745170045,10.0,6.433889130334894,Verre,Centre_Tri,"Verre recyclable depuis le Centre de Tri. Poids 214.5 kg, volume 394.1 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",recycl depuis centr poid volum rigid extrmement rigid faibl conductiv surfac liss,recyclable depuis centre poids volume rigidit extrmement rigide faible conductivit surface lisse
153.78148963525723,275.0386249787397,0.0,,8.0,4.613444689057717,Verre,Centre_Tri,Lot de verre trié depuis le Centre de Tri. Masse 153.8 kg. Matériau lourd et extrêmement rigide. Aspect indéterminée. Étiquetage absent sur le conteneur.,lot depuis centr mass matriau lourd extrmement rigid aspect indtermin tiquetag absent,lot depuis centre masse matriau lourd extrmement rigide aspect indtermine tiquetage absent
22.33046761117569,29.45794977719296,0.0,0.553483867864301,4.0,2.2330467611175693,Plastique,Centre_Tri,"Déchets plastiques divers au Centre de Tri. Poids estimé 22.3 kg. Opacité semi-opaque, souplesse variable. Traces d'humidité détectées.",dchet plastiqu diver centr poid estim opac semiopaqu soupless variabl trac dhumid dtect,dchets plastiques divers centre poids estim opacit semiopaque souplesse variable traces dhumidit dtectes
-99.0,35.87659333743371,0.0,,4.0,3.076821891060256,Plastique,Centre_Tri,"Déchets plastiques divers depuis le Centre de Tri. Poids estimé -99.0 kg. Opacité indéterminée, souplesse variable. Conditionnement non conforme au protocole.",dchet plastiqu diver depuis centr poid estim opac indtermin soupless variabl condition non conform protocol,dchets plastiques divers depuis centre poids estim opacit indtermine souplesse variable conditionnement non conforme protocole
28.36532663297793,,0.0,0.4351537484441548,3.0,2.836532663297793,Plastique,Centre_Tri,"Déchets plastiques divers au centre de tri municipal. Poids estimé 28.4 kg. Opacité semi-opaque, souplesse variable. Étiquetage absent sur le conteneur.",dchet plastiqu diver centr municipal poid estim opac semiopaqu soupless variabl tiquetag absent,dchets plastiques divers centre municipal poids estim opacit semiopaque souplesse variable tiquetage absent
,19.066497252711933,0.0,0.3517434359689695,5.0,2.257980258443021,Plastique,Centre_Tri,"Lot plastique au Centre de Tri. Volume 19.1 L, poids non mesuré kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",lot centr volum poid non mesur aspect lgrement translucid rigid moyen aucun trac mtal,lot centre volume poids non mesur aspect lgrement translucide rigidit moyenne aucune trace mtal
38.47079009985035,101.39159849743832,0.0,0.3898523502999255,3.0,3.847079009985035,Plastique,Usine_B,"Plastique de tri sélectif à l'Usine B. Masse 38.5 kg. Matériau semi-rigide, faible conductivité. Acheminement prioritaire demandé.",slectif lusin mass matriau semirigid faibl conductiv achemin prioritair demand,slectif lusine masse matriau semirigide faible conductivit acheminement prioritaire demand
52.98430841788715,141.79149257302683,0.9728432355348338,1.0,8.0,15.895292525366145,Métal,Centre_Tri,Déchets métalliques triés au Centre de Tri. Poids 53.0 kg. Conductivité mesurée : 0.973. Matériau dense et résistant. Légère contamination observée.,dchet mtalliqu tris centr poid conductiv mesur matriau dens rsist lgre contamin observ,dchets mtalliques tris centre poids conductivit mesure matriau dense rsistant lgre contamination observe
56.11436781268945,108.30173864367934,0.853949922303398,1.0,8.0,16.834310343806834,Métal,Collecte_Citoyenne,"Lot métallique issu de la collecte citoyenne. Poids 56.1 kg, volume 108.3 L. Conducteur, très rigide. Aspect très opaque. Conditionnement non conforme au protocole.",lot mtalliqu issu citoyen poid volum conducteur tr rigid aspect tr opaqu condition non conform protocol,lot mtallique issu citoyenne poids volume conducteur trs rigide aspect trs opaque conditionnement non conforme protocole
13.391884319770185,17.763668036941816,0.0,1.0,2.0,0.6695942159885093,Papier,Usine_A,"Collecte de déchets papier provenant de l'Usine A. Masse 13.4 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",dchet proven lusin mass matriau soupl san conductiv lectriqu surfac tr opaqu,dchets provenant lusine masse matriau souple sans conductivit lectrique surface trs opaque
,73.03846994213994,0.0,0.3264624419907002,3.0,3.73264007721558,Plastique,Collecte_Citoyenne,"Déchets plastiques divers via la collecte citoyenne. Poids estimé non mesuré kg. Opacité légèrement translucide, souplesse variable. Étiquetage absent sur le conteneur.",dchet plastiqu diver vi citoyen poid estim non mesur opac lgrement translucid soupless variabl tiquetag absent,dchets plastiques divers via citoyenne poids estim non mesur opacit lgrement translucide souplesse variable tiquetage absent
,186.910320140896,0.8794757976928802,1.0,,25.7209020360281,Métal,Usine_A,"Ferraille ou métal collecté en provenance de l'Usine A. Masse non mesuré kg. Haute conductivité électrique, matériau de rigidité non mesurée. Prix revente estimé.",ferraill mtal collect proven lusin mass non mesur haut conductiv lectriqu matriau rigid non mesur prix revent estim,ferraille mtal collect provenance lusine masse non mesur haute conductivit lectrique matriau rigidit non mesure prix revente estim
156.96712968106323,40.44412377263934,0.0,1.0,1.0,0.7848356484053162,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés issu de la collecte citoyenne. Masse totale 157.0 kg. Matériau léger, souple et opaque. Conditionnement non conforme au protocole.",feuill carton collect issu citoyen mass total matriau lger soupl opaqu condition non conform protocol,feuilles cartons collects issu citoyenne masse totale matriau lger souple opaque conditionnement non conforme protocole
14.555355063935323,39.179291779908205,0.0,0.4086920186544852,5.0,1.455535506393533,Plastique,Usine_A,"Déchets plastiques divers en provenance de l'Usine A. Poids estimé 14.6 kg. Opacité semi-opaque, souplesse variable. Acheminement prioritaire demandé.",dchet plastiqu diver proven lusin poid estim opac semiopaqu soupless variabl achemin prioritair demand,dchets plastiques divers provenance lusine poids estim opacit semiopaque souplesse variable acheminement prioritaire demand
153.8659870788745,,0.0,0.0059947179745355,8.0,4.615979612366234,Verre,Usine_A,"Déchets en verre identifiés provenant de l'Usine A. Poids 153.9 kg, volume non mesuré L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",dchet identif proven lusin poid volum non mesur non conducteur tr rigid ncessit manipul prcaution,dchets identifis provenant lusine poids volume non mesur non conducteur trs rigide ncessite manipulation prcaution
11.336579043711904,32.78170101992016,0.0,1.0,1.0,0.5668289521855953,Papier,Usine_A,"Papier usagé provenant de l'Usine A. Poids relevé : 11.3 kg. Faible rigidité, non conducteur. Aucune anomalie signalée.",usag proven lusin poid relev faibl rigid non conducteur aucun anomal signal,usag provenant lusine poids relev faible rigidit non conducteur aucune anomalie signale
,115.28280383094604,0.8887500438609143,1.0,7.0,19.24456118667717,Métal,Usine_A,"Lot métallique en provenance de l'Usine A. Poids non mesuré kg, volume 115.3 L. Conducteur, très rigide. Aspect très opaque. Lot conforme aux standards de tri.",lot mtalliqu proven lusin poid non mesur volum conducteur tr rigid aspect tr opaqu lot conform standard,lot mtallique provenance lusine poids non mesur volume conducteur trs rigide aspect trs opaque lot conforme standards
,353.29346327912253,0.0,0.0488294580844748,9.0,5.307440253177536,Verre,Usine_B,"Bris de verre ou contenants en provenance de l'Usine B. Masse non mesuré kg. Matériau dense, rigidité élevée, transparence partielle. Conditionnement non conforme au protocole.",bris conten proven lusin mass non mesur matriau dens rigid lev transparent partiel condition non conform protocol,bris contenants provenance lusine masse non mesur matriau dense rigidit leve transparence partielle conditionnement non conforme protocole
-99.0,393.0790307230503,0.0,0.0060774119393673,8.0,5.580989142043471,Verre,,Lot de verre trié sans localisation enregistrée. Masse -99.0 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Matériau mélangé à d'autres déchets.,lot san localis enregistr mass matriau lourd extrmement rigid aspect lgrement translucid matriau mlang dautr dchet,lot sans localisation enregistre masse matriau lourd extrmement rigide aspect lgrement translucide matriau mlang dautres dchets
213.1657779887395,450.0721620886866,0.0,,9.0,6.394973339662185,Verre,Usine_A,"Déchets en verre identifiés en provenance de l'Usine A. Poids 213.2 kg, volume 450.1 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",dchet identif proven lusin poid volum non conducteur tr rigid ncessit manipul prcaution,dchets identifis provenance lusine poids volume non conducteur trs rigide ncessite manipulation prcaution
23.16715766150548,23.407407462637195,0.0,1.0,2.0,1.158357883075274,Papier,Collecte_Citoyenne,"Déchet de type papier identifié lors d'une collecte citoyenne. Volume estimé 23.4 L, poids 23.2 kg. Texture souple, très opaque.",dchet typ identif lor dun citoyen volum estim poid textur soupl tr opaqu,dchet type identifi lors dune citoyenne volume estim poids texture souple trs opaque
451.4960645540607,81.4990650909041,0.9209907845381082,1.0,,13.544881936621822,Métal,Centre_Tri,"Métal de récupération au Centre de Tri. Masse 451.5 kg. Forte conductivité (0.921), rigidité élevée. Bonne valeur marchande.",mtal rcuprat centr mass fort conductiv rigid lev bon valeur marchand,mtal rcupration centre masse forte conductivit rigidit leve bonne valeur marchande
178.0758496022102,362.72694741049,0.0,0.1741506900674518,8.0,,Verre,Usine_A,"Déchet en verre collecté à l'Usine A. Poids lourd : 178.1 kg, volume 362.7 L. Très rigide, non conducteur, aspect légèrement translucide.",dchet collect lusin poid lourd volum tr rigid non conducteur aspect lgrement translucid,dchet collect lusine poids lourd volume trs rigide non conducteur aspect lgrement translucide
27.380335636814472,44.607075624315705,0.0,,4.0,2.7380335636814475,Plastique,Collecte_Citoyenne,"Lot plastique issu de la collecte citoyenne. Volume 44.6 L, poids 27.4 kg. Aspect indéterminée, rigidité moyenne. Aucune trace de métal.",lot issu citoyen volum poid aspect indtermin rigid moyen aucun trac mtal,lot issu citoyenne volume poids aspect indtermine rigidit moyenne aucune trace mtal
129.45643815538614,240.2384312559678,0.0,0.1335186771127169,9.0,,Verre,,"Bris de verre ou contenants sans localisation enregistrée. Masse 129.5 kg. Matériau dense, rigidité élevée, transparence partielle. Volume surestimé, vérification recommandée.",bris conten san localis enregistr mass matriau dens rigid lev transparent partiel volum surestim vrifiqu recommand,bris contenants sans localisation enregistre masse matriau dense rigidit leve transparence partielle volume surestim vrification recommande
203.69700240113625,399.56549446853774,0.0,0.0751344503763453,9.0,6.110910072034086,Verre,Collecte_Citoyenne,"Verre recyclable via la collecte citoyenne. Poids 203.7 kg, volume 399.6 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",recycl vi citoyen poid volum rigid extrmement rigid faibl conductiv surfac liss,recyclable via citoyenne poids volume rigidit extrmement rigide faible conductivit surface lisse
14.134640878580653,28.58086270879065,0.0,1.0,3.0,0.7067320439290327,Papier,Usine_A,"Feuilles et cartons collectés en provenance de l'Usine A. Masse totale 14.1 kg. Matériau léger, souple et opaque. État dégradé, recyclage partiel possible.",feuill carton collect proven lusin mass total matriau lger soupl opaqu tat dgrad partiel possibl,feuilles cartons collects provenance lusine masse totale matriau lger souple opaque tat dgrad partiel possible
21.690576082238405,,0.0,1.0,3.0,1.0845288041119203,Papier,Centre_Tri,"Feuilles et cartons collectés depuis le Centre de Tri. Masse totale 21.7 kg. Matériau léger, souple et opaque. Étiquetage absent sur le conteneur.",feuill carton collect depuis centr mass total matriau lger soupl opaqu tiquetag absent,feuilles cartons collects depuis centre masse totale matriau lger souple opaque tiquetage absent
,124.4963313397974,0.8897387245245062,1.0,7.0,14.016764254500684,Métal,Collecte_Citoyenne,"Ferraille ou métal collecté via la collecte citoyenne. Masse non mesuré kg. Haute conductivité électrique, matériau rigide. Prix revente estimé.",ferraill mtal collect vi citoyen mass non mesur haut conductiv lectriqu matriau rigid prix revent estim,ferraille mtal collect via citoyenne masse non mesur haute conductivit lectrique matriau rigide prix revente estim
8.487703821293305,52.34137381052205,0.0,0.2058668228185055,5.0,0.8487703821293305,Plastique,Centre_Tri,"Emballages plastiques récupérés au centre de tri municipal. Masse 8.5 kg, volume 52.3 L. rigide, non conducteur.",emballag plastiqu rcupr centr municipal mass volum rigid non conducteur,emballages plastiques rcuprs centre municipal masse volume rigide non conducteur
23.21007580068185,66.61649338821638,0.0,1.0,2.0,1.1605037900340924,Papier,Usine_B,"Collecte de déchets papier depuis l'Usine B. Masse 23.2 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",dchet depuis lusin mass matriau soupl san conductiv lectriqu surfac tr opaqu,dchets depuis lusine masse matriau souple sans conductivit lectrique surface trs opaque
180.08347112764736,392.5755351573762,0.0,0.1084727329959476,9.0,5.402504133829421,Verre,Collecte_Citoyenne,Lot de verre trié lors d'une collecte citoyenne. Masse 180.1 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Légère contamination observée.,lot lor dun citoyen mass matriau lourd extrmement rigid aspect lgrement translucid lgre contamin observ,lot lors dune citoyenne masse matriau lourd extrmement rigide aspect lgrement translucide lgre contamination observe
53.186335872701065,105.97396384048592,0.8682495655252314,1.0,10.0,,Métal,Collecte_Citoyenne,"Déchet métallique détecté issu de la collecte citoyenne. Poids 53.2 kg, volume 106.0 L. Conductivité élevée (0.868), rigidité importante. État dégradé, recyclage partiel possible.",dchet mtalliqu dtect issu citoyen poid volum conductiv lev rigid import tat dgrad partiel possibl,dchet mtallique dtect issu citoyenne poids volume conductivit leve rigidit importante tat dgrad partiel possible
182.68824479782828,341.7486099296805,0.0,0.0492139317595996,10.0,,Verre,Usine_B,"Déchets en verre identifiés depuis l'Usine B. Poids 182.7 kg, volume 341.7 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",dchet identif depuis lusin poid volum non conducteur tr rigid ncessit manipul prcaution,dchets identifis depuis lusine poids volume non conducteur trs rigide ncessite manipulation prcaution
,377.63224749412177,,0.1493751432271645,10.0,6.320196857154429,Verre,Usine_B,"Déchet en verre collecté en provenance de l'Usine B. Poids lourd : non mesuré kg, volume 377.6 L. Très rigide, non conducteur, aspect légèrement translucide.",dchet collect proven lusin poid lourd non mesur volum tr rigid non conducteur aspect lgrement translucid,dchet collect provenance lusine poids lourd non mesur volume trs rigide non conducteur aspect lgrement translucide
21.59382307863597,44.924829420508,0.0,,3.0,1.0796911539317986,Papier,Usine_B,"Déchet de type papier identifié depuis l'Usine B. Volume estimé 44.9 L, poids 21.6 kg. Texture semi-rigide, indéterminée.",dchet typ identif depuis lusin volum estim poid textur semirigid indtermin,dchet type identifi depuis lusine volume estim poids texture semirigide indtermine
29.03114170384925,29.87205705823462,0.0,0.2778233292741204,4.0,2.9031141703849257,Plastique,Usine_A,"Plastique de tri sélectif en provenance de l'Usine A. Masse 29.0 kg. Matériau semi-rigide, faible conductivité. Lot conforme aux standards de tri.",slectif proven lusin mass matriau semirigid faibl conductiv lot conform standard,slectif provenance lusine masse matriau semirigide faible conductivit lot conforme standards
13.070431858046144,24.17407118019729,0.0,,5.0,1.3070431858046143,Plastique,Collecte_Citoyenne,"Emballages plastiques récupérés lors d'une collecte citoyenne. Masse 13.1 kg, volume 24.2 L. rigide, non conducteur.",emballag plastiqu rcupr lor dun citoyen mass volum rigid non conducteur,emballages plastiques rcuprs lors dune citoyenne masse volume rigide non conducteur
15.288977927926096,45.9711108827647,0.0,1.0,2.0,0.7644488963963049,Papier,,"Feuilles et cartons collectés sans localisation enregistrée. Masse totale 15.3 kg. Matériau léger, souple et opaque. Matériau mélangé à d'autres déchets.",feuill carton collect san localis enregistr mass total matriau lger soupl opaqu matriau mlang dautr dchet,feuilles cartons collects sans localisation enregistre masse totale matriau lger souple opaque matriau mlang dautres dchets
22.57258781294791,60.60683940944635,0.0,1.0,1.0,1.1286293906473954,Papier,Collecte_Citoyenne,"Papier usagé issu de la collecte citoyenne. Poids relevé : 22.6 kg. Faible rigidité, non conducteur. État dégradé, recyclage partiel possible.",usag issu citoyen poid relev faibl rigid non conducteur tat dgrad partiel possibl,usag issu citoyenne poids relev faible rigidit non conducteur tat dgrad partiel possible
44.12040975904378,89.50412870423104,0.971883158656118,1.0,9.0,13.236122927713136,Métal,Centre_Tri,Déchets métalliques triés au centre de tri municipal. Poids 44.1 kg. Conductivité mesurée : 0.972. Matériau dense et résistant. Traces d'humidité détectées.,dchet mtalliqu tris centr municipal poid conductiv mesur matriau dens rsist trac dhumid dtect,dchets mtalliques tris centre municipal poids conductivit mesure matriau dense rsistant traces dhumidit dtectes
48.46626500830473,101.37818436577514,0.0,0.2427507692378975,4.0,4.846626500830474,Plastique,Usine_B,"Déchets plastiques divers en provenance de l'Usine B. Poids estimé 48.5 kg. Opacité légèrement translucide, souplesse variable. Acheminement prioritaire demandé.",dchet plastiqu diver proven lusin poid estim opac lgrement translucid soupless variabl achemin prioritair demand,dchets plastiques divers provenance lusine poids estim opacit lgrement translucide souplesse variable acheminement prioritaire demand
21.77378584510899,,0.0,0.5262994574017124,3.0,2.177378584510899,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif via la collecte citoyenne. Masse 21.8 kg. Matériau semi-rigide, faible conductivité. Odeur inhabituelle signalée par l'agent.",slectif vi citoyen mass matriau semirigid faibl conductiv odeur inhabituel signal lagent,slectif via citoyenne masse matriau semirigide faible conductivit odeur inhabituelle signale lagent
,72.22353483783024,0.0,0.4406447280585325,4.0,3.4719613332466093,Plastique,Usine_B,"Emballages plastiques récupérés en provenance de l'Usine B. Masse non mesuré kg, volume 72.2 L. semi-rigide, non conducteur.",emballag plastiqu rcupr proven lusin mass non mesur volum semirigid non conducteur,emballages plastiques rcuprs provenance lusine masse non mesur volume semirigide non conducteur
256.3814500021342,521.024030679992,,0.1587487700761032,10.0,7.691443500064026,Verre,Usine_A,"Verre recyclable provenant de l'Usine A. Poids 256.4 kg, volume 521.0 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",recycl proven lusin poid volum rigid extrmement rigid faibl conductiv surfac liss,recyclable provenant lusine poids volume rigidit extrmement rigide faible conductivit surface lisse
,66.93942942774491,0.0,0.5359445211466881,3.0,1.5973947282003067,Plastique,Usine_B,"Plastique de tri sélectif en provenance de l'Usine B. Masse non mesuré kg. Matériau semi-rigide, faible conductivité. Conditionnement non conforme au protocole.",slectif proven lusin mass non mesur matriau semirigid faibl conductiv condition non conform protocol,slectif provenance lusine masse non mesur matriau semirigide faible conductivit conditionnement non conforme protocole
202.41495672778743,390.8132798782532,0.0,0.0549612071096272,10.0,6.072448701833624,Verre,Centre_Tri,Lot de verre trié au Centre de Tri. Masse 202.4 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Légère contamination observée.,lot centr mass matriau lourd extrmement rigid aspect lgrement translucid lgre contamin observ,lot centre masse matriau lourd extrmement rigide aspect lgrement translucide lgre contamination observe
66.5333377256222,150.91194865864708,0.9619059951536884,1.0,9.0,19.96000131768666,Métal,,"Déchet métallique détecté à l'emplacement non spécifié. Poids 66.5 kg, volume 150.9 L. Conductivité élevée (0.962), rigidité importante. Traces d'humidité détectées.",dchet mtalliqu dtect lemplac non spcif poid volum conductiv lev rigid import trac dhumid dtect,dchet mtallique dtect lemplacement non spcifi poids volume conductivit leve rigidit importante traces dhumidit dtectes
154.93958840220728,352.7821593598823,0.0,0.1173216926350948,10.0,4.648187652066218,Verre,Usine_B,Lot de verre trié à l'Usine B. Masse 154.9 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Poids anormalement élevé pour cette catégorie.,lot lusin mass matriau lourd extrmement rigid aspect lgrement translucid poid anormal lev catgor,lot lusine masse matriau lourd extrmement rigide aspect lgrement translucide poids anormalement lev catgorie
67.54198846449606,127.87369259451432,0.8945783931266365,1.0,7.0,20.262596539348817,Métal,Centre_Tri,"Déchet métallique détecté depuis le Centre de Tri. Poids 67.5 kg, volume 127.9 L. Conductivité élevée (0.895), rigidité importante. Étiquetage absent sur le conteneur.",dchet mtalliqu dtect depuis centr poid volum conductiv lev rigid import tiquetag absent,dchet mtallique dtect depuis centre poids volume conductivit leve rigidit importante tiquetage absent
42.24584437626143,116.95961999850375,0.0,0.4186789650856279,4.0,4.224584437626143,Plastique,Centre_Tri,"Emballages plastiques récupérés depuis le Centre de Tri. Masse 42.2 kg, volume 117.0 L. semi-rigide, non conducteur.",emballag plastiqu rcupr depuis centr mass volum semirigid non conducteur,emballages plastiques rcuprs depuis centre masse volume semirigide non conducteur
37.34244289702978,47.64159686156507,0.0,0.2233818456434215,3.0,3.7342442897029775,Plastique,Usine_A,"Emballages plastiques récupérés en provenance de l'Usine A. Masse 37.3 kg, volume 47.6 L. semi-rigide, non conducteur.",emballag plastiqu rcupr proven lusin mass volum semirigid non conducteur,emballages plastiques rcuprs provenance lusine masse volume semirigide non conducteur
47.94488148045404,128.67209906978945,0.885639922985123,1.0,9.0,14.38346444413621,Métal,Collecte_Citoyenne,"Lot métallique lors d'une collecte citoyenne. Poids 47.9 kg, volume 128.7 L. Conducteur, très rigide. Aspect très opaque. Poids anormalement élevé pour cette catégorie.",lot mtalliqu lor dun citoyen poid volum conducteur tr rigid aspect tr opaqu poid anormal lev catgor,lot mtallique lors dune citoyenne poids volume conducteur trs rigide aspect trs opaque poids anormalement lev catgorie
20.21304417818244,30.0290205253898,0.0,1.0,2.0,1.010652208909122,Papier,Centre_Tri,"Déchet de type papier identifié depuis le Centre de Tri. Volume estimé 30.0 L, poids 20.2 kg. Texture souple, très opaque.",dchet typ identif depuis centr volum estim poid textur soupl tr opaqu,dchet type identifi depuis centre volume estim poids texture souple trs opaque
70.21944261630706,134.96960030351764,0.9545245454898764,1.0,10.0,21.06583278489212,Métal,Collecte_Citoyenne,"Métal de récupération lors d'une collecte citoyenne. Masse 70.2 kg. Forte conductivité (0.955), rigidité élevée. Bonne valeur marchande.",mtal rcuprat lor dun citoyen mass fort conductiv rigid lev bon valeur marchand,mtal rcupration lors dune citoyenne masse forte conductivit rigidit leve bonne valeur marchande
12.09159543025678,3.8880562466562254,0.0,1.0,3.0,0.6045797715128391,Papier,Usine_B,"Collecte de déchets papier à l'Usine B. Masse 12.1 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",dchet lusin mass matriau semirigid san conductiv lectriqu surfac tr opaqu,dchets lusine masse matriau semirigide sans conductivit lectrique surface trs opaque
214.8577080644124,398.68480519382126,0.0,,,6.445731241932372,Verre,Usine_B,"Bris de verre ou contenants depuis l'Usine B. Masse 214.9 kg. Matériau dense, rigidité élevée, transparence partielle. Acheminement prioritaire demandé.",bris conten depuis lusin mass matriau dens rigid lev transparent partiel achemin prioritair demand,bris contenants depuis lusine masse matriau dense rigidit leve transparence partielle acheminement prioritaire demand
164.37258541989945,332.8537427652283,0.0,0.1280336447656332,9.0,4.931177562596983,Verre,Centre_Tri,Lot de verre trié au Centre de Tri. Masse 164.4 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Acheminement prioritaire demandé.,lot centr mass matriau lourd extrmement rigid aspect lgrement translucid achemin prioritair demand,lot centre masse matriau lourd extrmement rigide aspect lgrement translucide acheminement prioritaire demand
230.6891099308409,478.78974417796667,0.0,0.0461658378308024,9.0,6.920673297925228,Verre,Usine_B,"Déchets en verre identifiés en provenance de l'Usine B. Poids 230.7 kg, volume 478.8 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",dchet identif proven lusin poid volum non conducteur tr rigid ncessit manipul prcaution,dchets identifis provenance lusine poids volume non conducteur trs rigide ncessite manipulation prcaution
42.27668992473292,60.360559475641736,0.0,0.5976557444884669,4.0,4.227668992473292,Plastique,Usine_A,"Plastique de tri sélectif provenant de l'Usine A. Masse 42.3 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie.",slectif proven lusin mass matriau semirigid faibl conductiv poid anormal lev catgor,slectif provenant lusine masse matriau semirigide faible conductivit poids anormalement lev catgorie
