Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Rapport_Collecte,Densite,Ratio_Prix_Poids,Poids_Volume_Log,src_Centre_Tri,src_Collecte_Citoyenne,src_Usine_A,src_Usine_B,src_nan
-0.940384469090514,-0.8328380814058519,-0.5499211374365451,-0.105734985480082,-0.6122104986047802,-0.8266110346081491,,Déchet inclassifiable détecté via la collecte citoyenne. Masse estimée non mesuré kg. Agent de tri recommande contrôle visuel supplémentaire. Lot conforme aux standards de tri.,-0.35409826554093277,-0.1573124557848284,-1.3504455702837326,False,True,False,False,False
-0.2285853226472163,-0.23307007805938448,1.581175138501474,-0.03086350340708176,0.6828727050196809,1.5080248353360826,,Déchet inclassifiable détecté en provenance de l'Usine B. Masse estimée 56.9 kg. Agent de tri recommande contrôle visuel supplémentaire. Odeur inhabituelle signalée par l'agent.,-0.1222883607819778,1.5799472929032707,0.2297704288334911,False,False,False,True,False
-0.11356777174131671,0.08281727958025675,1.8497134893648022,-0.03086350340708176,1.006643505925796,1.8468596525825975,,Déchet inclassifiable détecté en provenance de l'Usine B. Masse estimée 64.8 kg. Agent de tri recommande contrôle visuel supplémentaire. Matériau mélangé à d'autres déchets.,-0.20045880681598632,1.5799472984580503,0.4532691583204129,False,False,False,True,False
-0.7997751113798154,-0.7486872144615411,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8170027958426079,,"Déchet non catégorisé collecté en provenance de l'Usine B. Poids 17.9 kg, volume -12.1 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.21422130897695846,-0.5916272974460648,-0.8191427845443101,False,False,False,True,False
1.2166741804729242,1.301221041382414,-0.5499211374365451,-0.19603194476327127,1.3304143068319114,-0.27435584728805656,,Déchet inclassifiable détecté en provenance de l'Usine B. Masse estimée 155.7 kg. Agent de tri recommande contrôle visuel supplémentaire. Poids anormalement élevé pour cette catégorie.,-0.13390960029664883,-0.7653532437820507,1.2521732039070739,False,False,False,True,False
-0.16500578339515828,-0.1819474222846614,1.9551164092009685,-0.03086350340708176,0.6828727050196809,1.6953263505693,,"Matériau inconnu en provenance de l'Usine A. Poids 61.3 kg, volume 120.9 L. Propriétés mixtes. Orientation vers tri manuel.",-0.11530157553835493,1.5799472961500431,0.2959879776716816,False,False,True,False,False
-0.6381215031771093,-0.4440379543485211,-0.5499211374365451,-0.10432107446959353,-0.9359812995108955,-0.5297948356628546,,"Lot de déchets non identifiés issu de la collecte citoyenne. Masse 28.9 kg. Comportement physique atypique, classification incertaine. Conditionnement non conforme au protocole.",-0.2707877434239733,-0.15731238081456378,-0.2528463086351253,False,True,False,False,False
0.2458723434739407,0.21320626370417384,1.9083253380663459,-0.03086350340708176,0.6828727050196809,2.905748707259739,,"Lot de déchets non identifiés en provenance de l'Usine A. Masse 89.4 kg. Comportement physique atypique, classification incertaine. Conditionnement non conforme au protocole.",-0.1089837131542694,1.5799473095170595,0.667753291822805,False,False,True,False,False
-0.8325322286158902,-0.7330940566343201,-0.5499211374365451,-0.12104535234502597,-0.6122104986047802,-0.5874750670916855,,Déchet inclassifiable détecté via la collecte citoyenne. Masse estimée non mesuré kg. Agent de tri recommande contrôle visuel supplémentaire. Lot conforme aux standards de tri.,-0.2744550578930793,0.3575527360175146,-0.8632753388282784,False,True,False,False,False
-0.8586937834081577,-1.0240922217004178,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8459312757599379,,Déchet inclassifiable détecté depuis l'Usine B. Masse estimée 13.9 kg. Agent de tri recommande contrôle visuel supplémentaire. Conditionnement non conforme au protocole.,1.0450513774044843,-0.5916273045038483,-1.8182351623478692,False,False,False,True,False
-0.11117781808097568,-0.02212178016537289,1.6101766394373358,-0.03086350340708176,0.35910190411356563,1.8539003129457445,,"Lot de déchets non identifiés issu de la collecte citoyenne. Masse 65.0 kg. Comportement physique atypique, classification incertaine. Conditionnement non conforme au protocole.",-0.161746229147633,1.579947298559213,0.4071929944794179,False,True,False,False,False
1.8749638871681538,1.527299977084529,-0.5499211374365451,-0.21179927805817195,1.006643505925796,-0.08042764180415839,,Déchet inclassifiable détecté au Centre de Tri. Masse estimée 200.7 kg. Agent de tri recommande contrôle visuel supplémentaire. Traces d'humidité détectées.,-0.054648128572863365,-0.7653532434068724,1.424968523895773,True,False,False,False,False
1.4838530104760779,1.7324998771763742,-0.5499211374365451,-0.18665447055870105,0.6828727050196809,-0.08183228629245329,,"Lot de déchets non identifiés au centre de tri municipal. Masse non mesuré kg. Comportement physique atypique, classification incertaine. Poids anormalement élevé pour cette catégorie.",-0.15800506912357365,-0.7257989480484955,1.3912326220079965,True,False,False,False,False
-0.05389094529527189,0.15200770166783711,2.0535741231411873,-0.03086350340708176,0.35910190411356563,2.0226640095997355,,"Déchet non catégorisé collecté lors d'une collecte citoyenne. Poids 68.9 kg, volume 165.7 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.19917281194597158,1.579947300840425,0.5128308410007337,False,True,False,False,False
0.029344336744519434,0.14834833660615532,1.6316131483151874,-0.03086350340708176,0.35910190411356563,2.2678701660191933,,"Lot de déchets non identifiés à l'Usine A. Masse 74.6 kg. Comportement physique atypique, classification incertaine. Traces d'humidité détectées.",-0.16640397880824034,1.5799473037279246,0.5511587212277641,False,False,True,False,False
0.9151779914423438,0.8340598380442786,-0.5499211374365451,-0.20628568097829417,0.6828727050196809,-0.36317481909373917,,"Matériau inconnu à l'Usine A. Poids 135.1 kg, volume 257.2 L. Propriétés mixtes. Orientation vers tri manuel.",-0.09852397446265138,-0.765353244037319,1.0715291493398438,False,False,True,False,False
-0.5006157038525574,-0.2980277284267032,1.6039475089477968,-0.03086350340708176,0.35910190411356563,0.7066396225990951,,"Lot de déchets non identifiés au centre de tri municipal. Masse 38.3 kg. Comportement physique atypique, classification incertaine. Traces d'humidité détectées.",-0.24652483857273247,1.5799472706984152,-0.008482508710406714,True,False,False,False,False
-0.6259639181047026,-0.6648402039579215,-0.5499211374365451,-0.1704334826901574,-0.2884396976986649,-0.5178563298037556,,"Déchet non catégorisé collecté provenant de l'Usine A. Poids 29.8 kg, volume 56.0 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.09316114921282233,-0.1573123799763937,-0.45148142618011516,False,False,True,False,False
-0.24218451580761383,-0.19776275922148787,1.644838140995554,-0.03086350340708176,0.6828727050196809,1.4679624266609643,,Déchet inclassifiable détecté à l'Usine A. Masse estimée 56.0 kg. Agent de tri recommande contrôle visuel supplémentaire. Matériau mélangé à d'autres déchets.,-0.1477846377768559,1.5799472921433866,0.2419417982754367,False,False,True,False,False
1.944396302283214,1.6444398444069102,-0.5499211374365451,-0.1783796220514295,0.6828727050196809,-0.0599732681010151,,"Déchet non catégorisé collecté issu de la collecte citoyenne. Poids 205.5 kg, volume 366.0 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.06534693182108471,-0.7653532433768813,1.4587188120746797,False,True,False,False,False
-0.5194432131422935,-0.3083505305967526,-0.5499211374365451,-0.12550408261648138,-0.2884396976986649,-0.4132551238294404,,"Matériau inconnu depuis l'Usine B. Poids 37.0 kg, volume 103.9 L. Propriétés mixtes. Orientation vers tri manuel.",-0.25344209667673817,-0.1573123742406991,-0.032253277427301885,False,False,False,True,False
-0.3916478663908626,-0.5642800975597257,-0.5499211374365451,-0.1518226466088526,-0.6122104986047802,-0.28776264428921555,,Déchet inclassifiable détecté via la collecte citoyenne. Masse estimée 45.8 kg. Agent de tri recommande contrôle visuel supplémentaire. Lot conforme aux standards de tri.,0.0237001424429405,-0.15731236976680227,-0.12739530619817,False,True,False,False,False
0.379596768526444,-0.050334365244613134,1.677027392872463,-0.03086350340708176,0.35910190411356563,1.6506117461573033,,"Matériau inconnu issu de la collecte citoyenne. Poids non mesuré kg, volume 138.5 L. Propriétés mixtes. Orientation vers tri manuel.",0.07213920542053909,0.5676603481580608,0.6025301860317556,False,True,False,False,False
-0.423240117955897,-0.2997003348945041,2.0764543165461857,-0.03086350340708176,0.6828727050196809,0.9345834650835052,,"Matériau inconnu via la collecte citoyenne. Poids 43.6 kg, volume 105.0 L. Propriétés mixtes. Orientation vers tri manuel.",-0.1995701398139814,1.579947278940735,0.05526986205082992,False,True,False,False,False
-0.6460344245852205,-0.5049379360104911,-0.5499211374365451,-0.10519099842107277,-0.6122104986047802,-0.5375651665328999,,Déchet inclassifiable détecté à l'Usine A. Masse estimée 28.4 kg. Agent de tri recommande contrôle visuel supplémentaire. Étiquetage absent sur le conteneur.,-0.24448743343973975,-0.15731238138645628,-0.3125839640688357,False,False,True,False,False
0.19584821944886935,0.20929748682630359,1.8498354365570817,-0.03086350340708176,0.6828727050196809,2.758380633531414,,Déchet inclassifiable détecté en provenance de l'Usine A. Masse estimée 85.9 kg. Agent de tri recommande contrôle visuel supplémentaire. Légère contamination observée.,-0.1256701944460062,1.5799473083567273,0.6466658465891603,False,False,True,False,False
-0.6326976305410574,-0.5130894765546251,-0.5499211374365451,-0.14309031427214228,-0.9359812995108955,-0.5244687010021579,,"Matériau inconnu lors d'une collecte citoyenne. Poids 29.3 kg, volume 76.4 L. Propriétés mixtes. Orientation vers tri manuel.",-0.22871249241772273,-0.15731238043475698,-0.30386625154706376,False,True,False,False,False
-0.8147029412385799,-0.7038689056067327,-0.5499211374365451,-0.16424538651931925,-0.9359812995108955,-0.7031942830325175,,Déchet inclassifiable détecté issu de la collecte citoyenne. Masse estimée 16.9 kg. Agent de tri recommande contrôle visuel supplémentaire. Aucune anomalie signalée.,-0.2760869549486797,-0.15731240230135185,-0.7854376458934776,False,True,False,False,False
1.0601450258429164,0.7632831384807056,-0.5499211374365451,-0.18110429602654707,1.3304143068319114,-0.32046839888133694,,"Lot de déchets non identifiés au Centre de Tri. Masse 145.0 kg. Comportement physique atypique, classification incertaine. Odeur inhabituelle signalée par l'agent.",-0.04328549718010905,-0.7653532439055238,1.088157063349526,True,False,False,False,False
-0.4610322159917817,-0.6338059804640621,1.6420331853364871,-0.03086350340708176,1.006643505925796,0.8232502074154833,,"Lot de déchets non identifiés lors d'une collecte citoyenne. Masse 41.0 kg. Comportement physique atypique, classification incertaine. Aucune anomalie signalée.",0.04506481181773748,1.5799472751804031,-0.25449339842478885,False,True,False,False,False
-0.8260637715664995,-0.9431216913577648,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.829910265615487,,"Matériau inconnu au Centre de Tri. Poids 16.1 kg, volume non mesuré L. Propriétés mixtes. Orientation vers tri manuel.",0.20941684975855931,-0.591627300158563,-1.3095506619844106,True,False,False,False,False
1.2131137901182913,0.9911077901444562,-0.5499211374365451,-0.18919320382232666,1.006643505925796,-0.27540471696545504,,"Déchet inclassifiable détecté provenant de l'Usine A. Masse estimée 155.5 kg. Agent de tri recommande contrôle visuel supplémentaire. État dégradé, recyclage partiel possible.",-0.0678535305356517,-0.7653532437846704,1.1814696385005903,False,False,True,False,False
-0.8084559548649511,-0.9707407874255354,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.821265003353063,,"Déchet inclassifiable détecté provenant de l'Usine A. Masse estimée 17.3 kg. Agent de tri recommande contrôle visuel supplémentaire. Volume surestimé, vérification recommandée.",0.47864861243970347,-0.5916272982794206,-1.3839588958642344,False,False,True,False,False
-0.10457139673966528,0.1483330982294289,1.816873734026747,-0.03086350340708176,1.006643505925796,1.8733624345976625,,"Déchet non catégorisé collecté en provenance de l'Usine A. Poids non mesuré kg, volume 165.2 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.21729436851112222,1.5799472988362195,0.4854467450868415,False,False,True,False,False
-0.5894542942590443,-0.4765292851813132,-0.5499211374365451,-0.13319242685396043,-0.2884396976986649,-0.4820046079692806,,Déchet inclassifiable détecté à l'emplacement non spécifié. Masse estimée 32.3 kg. Agent de tri recommande contrôle visuel supplémentaire. Étiquetage absent sur le conteneur.,-0.2165827302727552,-0.157312377718887,-0.224468724803407,False,False,False,False,True
1.7822418220345377,1.8638287281492576,-0.5499211374365451,-0.20128246099963742,1.006643505925796,-0.10774300693480039,,"Lot de déchets non identifiés au Centre de Tri. Masse 194.4 kg. Comportement physique atypique, classification incertaine. Odeur inhabituelle signalée par l'agent.",-0.129485036209642,-0.7653532434492073,1.46971793729516,True,False,False,False,False
2.136876162286211,2.109070939906128,-0.5499211374365451,-0.2083131647533668,1.3304143068319114,-0.003269853992408303,,"Matériau inconnu à l'Usine A. Poids 218.6 kg, volume 428.3 L. Propriétés mixtes. Orientation vers tri manuel.",-0.11220085217957723,-0.7653532433005489,1.5687850440727649,False,False,True,False,False
-0.8766030919451349,-0.7523043256978224,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8547245675044629,,"Lot de déchets non identifiés au Centre de Tri. Masse 12.6 kg. Comportement physique atypique, classification incertaine. Poids anormalement élevé pour cette catégorie.",-0.31906583969155766,-0.591627307540965,-0.9987245264681681,True,False,False,False,False
-0.17092722208035444,-0.7112190520838164,-0.5499211374365451,-0.16993473618375043,-0.6122104986047802,-0.690050680058371,,"Lot de déchets non identifiés à l'Usine B. Masse non mesuré kg. Comportement physique atypique, classification incertaine. Légère contamination observée.",0.5411931092027678,-0.7722229794890495,-0.151804374624319,False,False,False,True,False
-0.9558405684157524,-0.8845569280899073,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8936293776074048,,"Lot de déchets non identifiés à l'Usine A. Masse 7.2 kg. Comportement physique atypique, classification incertaine. Aucune anomalie signalée.",-0.3313390926571002,-0.5916273333418491,-1.5346714400762496,False,False,True,False,False
-0.8390643026146486,-0.8542275248924157,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.8362933966059495,,"Lot de déchets non identifiés au centre de tri municipal. Masse 15.2 kg. Comportement physique atypique, classification incertaine. État dégradé, recyclage partiel possible.",-0.12513842741152406,-0.5916273017369906,-1.0910275553616344,True,False,False,False,False
1.77394437513495,1.7684390336040703,-0.5499211374365451,-0.2121480884964371,1.3304143068319114,-0.11018738510290661,,"Matériau inconnu en provenance de l'Usine B. Poids 193.8 kg, volume 382.6 L. Propriétés mixtes. Orientation vers tri manuel.",-0.1157402989885227,-0.7653532434531306,1.451741402900614,False,False,False,True,False
-0.4931723111603231,-0.6452702135862084,-0.5499211374365451,-0.14092610025359345,-0.6122104986047802,-0.3874576224862332,,"Lot de déchets non identifiés issu de la collecte citoyenne. Masse 38.8 kg. Comportement physique atypique, classification incertaine. Étiquetage absent sur le conteneur.",0.027091693262307107,-0.15731237315668545,-0.2950632463186567,False,True,False,False,False
-0.9356271105197815,-0.8242614594905897,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8837047715245979,,Déchet inclassifiable détecté en provenance de l'Usine B. Masse estimée 8.6 kg. Agent de tri recommande contrôle visuel supplémentaire. Étiquetage absent sur le conteneur.,-0.35301508821690175,-0.591627323671883,-1.3142819157991747,False,False,False,True,False
-0.8104550183188942,-0.7905196632489336,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8222465235569304,,"Matériau inconnu issu de la collecte citoyenne. Poids 17.2 kg, volume 39.2 L. Propriétés mixtes. Orientation vers tri manuel.",-0.1787776935856048,-0.5916272984794961,-0.9071170152128374,False,True,False,False,False
-0.8939725059773982,-1.01156068085743,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8632527764356895,,Déchet inclassifiable détecté provenant de l'Usine A. Masse estimée 11.4 kg. Agent de tri recommande contrôle visuel supplémentaire. Poids anormalement élevé pour cette catégorie.,0.5245509738485399,-0.5916273111070933,-1.8165146301297348,False,False,True,False,False
1.9629652092097511,1.742200390239378,-0.5499211374365451,-0.19794701295732223,0.6828727050196809,-0.054502979318681394,,"Lot de déchets non identifiés depuis le Centre de Tri. Masse 206.7 kg. Comportement physique atypique, classification incertaine. Acheminement prioritaire demandé.",-0.08011718384174388,-0.7653532433690939,1.4794782283009187,True,False,False,False,False
-0.7494208955333602,-0.6812527763762221,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.7922793784314627,,"Lot de déchets non identifiés issu de la collecte citoyenne. Masse 21.3 kg. Comportement physique atypique, classification incertaine. État dégradé, recyclage partiel possible.",-0.21715532936576443,-0.5916272935267393,-0.6387088920240388,False,True,False,False,False
0.059481208353884124,-0.04619200043023642,1.6466925015834908,-0.03086350340708176,0.35910190411356563,2.356651585061014,,"Lot de déchets non identifiés à l'Usine B. Masse 76.6 kg. Comportement physique atypique, classification incertaine. Volume surestimé, vérification recommandée.",-0.07497259724089655,1.5799473046676533,0.47852553165114176,False,False,False,True,False
-0.2390643586756157,-0.18633844743444525,2.07005520895706,-0.03086350340708176,1.006643505925796,1.477154222724036,,"Déchet non catégorisé collecté provenant de l'Usine A. Poids 56.2 kg, volume 120.3 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.15167849762715582,1.5799472923199536,0.2502844755466236,False,False,True,False,False
1.5231966056561599,1.4155447632563007,-0.5499211374365451,-0.18613248466997828,0.6828727050196809,-0.18405617641096378,,Déchet inclassifiable détecté au Centre de Tri. Masse estimée 176.7 kg. Agent de tri recommande contrôle visuel supplémentaire. Légère contamination observée.,-0.09697181368200639,-0.7653532435835786,1.3390013572364403,True,False,False,False,False
1.1170545141295076,1.3322309233934337,-0.5499211374365451,-0.17810359597987385,1.006643505925796,-0.30370320442944315,,Déchet inclassifiable détecté depuis le Centre de Tri. Masse estimée 148.9 kg. Agent de tri recommande contrôle visuel supplémentaire. Conditionnement non conforme au protocole.,-0.158948536777955,-0.7653532438585797,1.236226455752261,True,False,False,False,False
-0.8923481732362041,-0.9195300933395171,-0.5499211374365451,-0.03086350340708176,-0.9359812995108955,-0.8624552452717135,,"Déchet non catégorisé collecté au centre de tri municipal. Poids 11.6 kg, volume 21.9 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.09541026848569281,-0.5916273107425443,-1.3966751462166638,True,False,False,False,False
-0.40728276728337937,-0.44730592156644566,-0.5499211374365451,-0.11193395686967153,-0.9359812995108955,-0.30311580487168904,,Déchet inclassifiable détecté lors d'une collecte citoyenne. Masse estimée 44.7 kg. Agent de tri recommande contrôle visuel supplémentaire. Aucune anomalie signalée.,-0.09918017076037296,-0.15731237022030353,-0.03715160904974321,False,True,False,False,False
-0.4340835488609239,-0.506419110883714,-0.5499211374365451,-0.16228117048852636,-0.6122104986047802,-0.3294336374006296,,"Matériau inconnu lors d'une collecte citoyenne. Poids 42.9 kg, volume 77.3 L. Propriétés mixtes. Orientation vers tri manuel.",-0.07150105095026066,-0.15731237105026355,-0.10712876699444607,False,True,False,False,False
-0.451150340050251,-0.44325214759210285,1.9471477389420127,-0.03086350340708176,1.3304143068319114,0.8523616221720072,,Déchet inclassifiable détecté issu de la collecte citoyenne. Masse estimée non mesuré kg. Agent de tri recommande contrôle visuel supplémentaire. Odeur inhabituelle signalée par l'agent.,-0.13433908299009295,1.5799472762086217,-0.06877427106331518,False,True,False,False,False
-0.6069840024292354,-0.689498309940435,-0.5499211374365451,-0.11081472767910674,-0.2884396976986649,-0.49921843147548883,,"Matériau inconnu issu de la collecte citoyenne. Poids 31.1 kg, volume 52.7 L. Propriétés mixtes. Orientation vers tri manuel.",-0.0399537318589,-0.15731237875753465,-0.4606080497792582,False,True,False,False,False
1.6075934730836343,1.5162509326933542,-0.5499211374365451,-0.18226966646526221,1.006643505925796,-0.15919336466985584,,"Matériau inconnu provenant de l'Usine A. Poids 182.4 kg, volume 348.8 L. Propriétés mixtes. Orientation vers tri manuel.",-0.10053634209884027,-0.7653532435369358,1.374947504582114,False,False,True,False,False
-0.19138381863183923,-0.8492124321170071,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.697166012189946,,Déchet inclassifiable détecté lors d'une collecte citoyenne. Masse estimée -99.0 kg. Agent de tri recommande contrôle visuel supplémentaire. Poids anormalement élevé pour cette catégorie.,1.1641795379412085,-0.7734916278542608,-0.39654419123871393,False,True,False,False,False
-0.7945595044993611,-0.6979482631996156,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8144419849196236,,"Déchet non catégorisé collecté au centre de tri municipal. Poids 18.2 kg, volume 51.6 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.25627456757274675,-0.5916272969714423,-0.7383331313107216,True,False,False,False,False
-0.685317579831876,-0.6116075257476643,-0.5499211374365451,-0.10691845234657057,-0.2884396976986649,-0.5761404408396791,,"Déchet non catégorisé collecté depuis le Centre de Tri. Poids 25.7 kg, volume 63.2 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.20728343066589472,-0.1573123845818469,-0.46478954292446967,True,False,False,False,False
-0.9645368058348834,-1.0286912913654975,-0.5499211374365451,-0.10747508265142758,-0.6122104986047802,-0.8866455926028004,,Déchet inclassifiable détecté depuis le Centre de Tri. Masse estimée 4.1 kg. Agent de tri recommande contrôle visuel supplémentaire. Acheminement prioritaire demandé.,0.2626646286316994,-0.48888439270010514,-2.2240366347558207,True,False,False,False,False
-0.4580177179478625,-0.3777044742366053,1.74814944576762,-0.03086350340708176,0.6828727050196809,0.832130738132373,,"Matériau inconnu au centre de tri municipal. Poids 41.2 kg, volume 94.6 L. Propriétés mixtes. Orientation vers tri manuel.",-0.18043865251228988,1.5799472754976336,-0.025486835132491222,True,False,False,False,False
-0.6348899379547175,-0.7481333976044768,-0.5499211374365451,-0.1570483382463508,-0.9359812995108955,-0.5266215031209216,,"Matériau inconnu depuis le Centre de Tri. Poids 29.2 kg, volume 44.9 L. Propriétés mixtes. Orientation vers tri manuel.",0.0158932600604388,-0.15731238058711042,-0.5733986214558814,True,False,False,False,False
-0.02061275650741427,0.18112834370885825,1.869355752258461,-0.03086350340708176,0.6828727050196809,2.1206995609344523,,Déchet inclassifiable détecté lors d'une collecte citoyenne. Masse estimée 71.1 kg. Agent de tri recommande contrôle visuel supplémentaire. Étiquetage absent sur le conteneur.,-0.1956523207505188,1.5799473020502832,0.5408271790808791,False,True,False,False,False
-0.19987909518484095,-0.2409392342033709,1.5855084987891204,-0.03086350340708176,1.006643505925796,1.5925916623937082,,"Lot de déchets non identifiés en provenance de l'Usine B. Masse 58.9 kg. Comportement physique atypique, classification incertaine. Aucune anomalie signalée.",-0.102042060306868,1.5799472944285287,0.24209884105097587,False,False,False,True,False
-0.4883964108631589,-0.6019651620960903,-0.5499211374365451,-0.13747559297440212,-0.6122104986047802,-0.3827677837279115,,Déchet inclassifiable détecté lors d'une collecte citoyenne. Masse estimée 39.2 kg. Agent de tri recommande contrôle visuel supplémentaire. Aucune anomalie signalée.,-0.023064651277808924,-0.15731237297029518,-0.2434998784963596,False,True,False,False,False
2.0016705864823323,1.887621041738001,-0.5499211374365451,-0.2121518882687241,0.6828727050196809,-0.04310060695783873,,"Lot de déchets non identifiés en provenance de l'Usine A. Masse 209.4 kg. Comportement physique atypique, classification incertaine. Matériau mélangé à d'autres déchets.",-0.09854367007804768,-0.7653532433531652,1.5110414943857684,False,False,True,False,False
-0.7633890970623158,-0.551402763351845,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.7991376259699888,,"Déchet inclassifiable détecté lors d'une collecte citoyenne. Masse estimée 20.4 kg. Agent de tri recommande contrôle visuel supplémentaire. État dégradé, recyclage partiel possible.",-0.3184205174713259,-0.5916272944812218,-0.5211014859651698,False,True,False,False,False
1.4813885978173753,1.5911848709565415,-0.02482845838089619,-0.19449208233589435,1.3304143068319114,-0.19637256515678672,,"Lot de déchets non identifiés lors d'une collecte citoyenne. Masse 173.8 kg. Comportement physique atypique, classification incertaine. Aucune anomalie signalée.",-0.13608101131600644,-0.7653532436078311,1.364908473821709,False,True,False,False,False
-0.8697253027631117,-0.8376647515241207,-0.5499211374365451,-0.03086350340708176,-1.2597521004170107,-0.851347641661123,,"Déchet non catégorisé collecté à l'Usine A. Poids 13.1 kg, volume 32.8 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.2145830240673036,-0.5916273063074889,-1.1302195432414777,False,False,True,False,False
-0.7789476432446721,-0.7403933620022008,-0.5499211374365451,-0.14219783426151533,-0.6122104986047802,-0.6680832941270871,,Déchet inclassifiable détecté via la collecte citoyenne. Masse estimée 19.3 kg. Agent de tri recommande contrôle visuel supplémentaire. Poids anormalement élevé pour cette catégorie.,-0.19463030885418328,-0.15731239578153788,-0.7684652331000342,False,True,False,False,False
1.2586830357396968,1.5326889822699756,-0.5499211374365451,-0.19612678547118012,0.6828727050196809,-0.2619802900927052,,Déchet inclassifiable détecté à l'Usine A. Masse estimée 158.6 kg. Agent de tri recommande contrôle visuel supplémentaire. Acheminement prioritaire demandé.,-0.16596433565956198,-0.7653532437517491,1.3078309015481953,False,False,True,False,False
-0.6017297824863684,-0.5285304434807822,-0.5499211374365451,-0.10956035891432377,-0.2884396976986649,-0.49405889237300044,,"Matériau inconnu à l'Usine B. Poids 31.4 kg, volume 74.3 L. Propriétés mixtes. Orientation vers tri manuel.",-0.19274050803541454,-0.15731237843790508,-0.2826822618006585,False,False,False,True,False
1.0912215552227424,1.1916192596822606,-0.5499211374365451,-0.20298109026096411,1.006643505925796,-0.3113134394250326,,"Lot de déchets non identifiés en provenance de l'Usine A. Masse 147.1 kg. Comportement physique atypique, classification incertaine. Matériau mélangé à d'autres déchets.",-0.13816814557790857,-0.7653532438795816,1.2001446636027533,False,False,True,False,False
1.742739753350542,1.8113446543186575,-0.5499211374365451,-0.2107202106871812,1.006643505925796,-0.11938007981453119,,"Matériau inconnu en provenance de l'Usine B. Poids 191.7 kg, volume 388.4 L. Propriétés mixtes. Orientation vers tri manuel.",-0.12768195909286237,-0.7653532434680935,1.4536835439337672,False,False,False,True,False
-0.8371120520236096,-0.928649749727127,-0.5499211374365451,-0.12801031848778446,-0.9359812995108955,-0.7251995825069562,,"Matériau inconnu via la collecte citoyenne. Poids 15.3 kg, volume 20.6 L. Propriétés mixtes. Orientation vers tri manuel.",0.10141856239818033,-0.1573124074471035,-1.2841646975377177,False,True,False,False,False
2.06565080293397,2.2116165486084363,-0.5499211374365451,-0.2025466111057164,1.3304143068319114,-0.024252418330940082,,"Déchet non catégorisé collecté en provenance de l'Usine B. Poids 213.7 kg, volume 442.1 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.1369074575034297,-0.7653532433276996,1.5733521821512217,False,False,False,True,False
-0.010710156691005467,0.09748601598964046,1.6814544337043211,-0.03086350340708176,1.3304143068319114,2.316265334130156,,"Lot de déchets non identifiés au centre de tri municipal. Masse non mesuré kg. Comportement physique atypique, classification incertaine. Volume surestimé, vérification recommandée.",-0.16441286054773885,1.720029577077547,0.511221633187619,True,False,False,False,False
-0.8169716294791489,-0.5538260145106412,-0.5499211374365451,-0.03086350340708176,-1.583522901323126,-0.8254461145963854,,"Déchet non catégorisé collecté en provenance de l'Usine A. Poids 16.7 kg, volume 70.9 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",-0.36463283922612005,-0.5916272991544288,-0.6227421269176897,False,False,True,False,False
0.9925554777015454,1.2826691814487137,-0.5499211374365451,-0.19382414292046096,1.006643505925796,-0.3403798750098737,,Déchet inclassifiable détecté en provenance de l'Usine B. Masse estimée 140.4 kg. Agent de tri recommande contrôle visuel supplémentaire. Acheminement prioritaire demandé.,-0.17472789890571316,-0.7653532439646572,1.1963019213292845,False,False,False,True,False
1.3446993802900868,1.5014815289750671,-0.5499211374365451,-0.18392913133599303,0.6828727050196809,-0.23664039008927895,,"Lot de déchets non identifiés provenant de l'Usine A. Masse 164.5 kg. Comportement physique atypique, classification incertaine. Aucune anomalie signalée.",-0.1453810263310104,-0.7653532436930053,1.3200702900374321,False,False,True,False,False
